Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use_Chip,Exp_Type,Interest_Earned,Delinquent_Acc
718299933,Gold,1000,0,878,4/12/2024,49,Q1,2024,881185,23755,56630,151,0.24,Yes,ATM,1716,1
718301508,Silver,2000,0,3713,7/19/2024,10,Q3,2024,505576,61253,123403,80,0.15,No,EMI,3955,1
718303683,Blue,5000,1,1137,8/10/2024,19,Q2,2024,343478,20397,120746,446,0.86,Yes,ATM,3320,1
718304583,Blue,500,1,2489,11/21/2024,2,Q4,2024,57585,61465,23476,105,0.38,Yes,ATM,3937,1
718306308,Platinum,5000,1,1265,12/17/2024,9,Q1,2024,41283,16697,53646,11,0.37,No,International,1603,0
718307433,Black,1000,1,4216,10/28/2024,3,Q1,2024,546548,64045,86469,368,0.46,Yes,EMI,2976,1
718308558,Gold,500,0,2796,5/31/2024,22,Q2,2024,127048,49166,138147,163,0.94,No,Online,4465,1
718310733,Gold,2000,0,3022,11/15/2024,52,Q2,2024,436677,4100,96795,278,0.73,Yes,POS,245,0
718311933,Platinum,1000,0,3459,7/9/2024,29,Q1,2024,775227,45636,175787,238,0.6,No,EMI,4229,0
718316058,Blue,10000,0,3209,12/26/2024,29,Q2,2024,56151,88631,172275,102,0.11,No,ATM,3835,0
718317258,Platinum,2000,1,2044,3/14/2024,3,Q4,2024,805037,65852,184728,22,0.72,Yes,Online,1660,0
718318383,Blue,2000,0,3318,12/20/2024,5,Q4,2024,588132,60038,77068,403,0.34,Yes,International,2472,1
718320933,Silver,10000,1,4965,4/19/2024,31,Q4,2024,566178,31289,135817,347,0.21,Yes,International,2311,1
718324983,Black,500,0,2475,4/16/2024,21,Q2,2024,739539,28167,117141,130,0.39,No,International,218,0
718325883,Black,5000,1,1816,3/23/2024,26,Q3,2024,308460,45838,169505,27,0.54,No,ATM,1518,1
718328283,Silver,10000,1,902,7/3/2024,25,Q1,2024,197683,82156,130838,469,0.25,No,EMI,2021,0
718329183,Gold,2000,1,511,10/12/2024,45,Q3,2024,315943,28513,71506,224,0.98,Yes,EMI,4220,1
718333983,Blue,5000,1,3533,8/13/2024,15,Q3,2024,41469,45564,86080,327,0.57,Yes,ATM,1968,1
718337733,Platinum,10000,1,1468,5/14/2024,7,Q1,2024,630437,61001,123626,438,0.88,No,ATM,2851,1
718338708,Gold,1000,1,3810,3/8/2024,52,Q1,2024,796646,74465,67142,427,0.98,Yes,POS,3052,1
718342158,Black,10000,0,880,5/21/2024,19,Q2,2024,609067,63661,93054,412,0.13,No,POS,3041,0
718343058,Silver,5000,0,1057,8/9/2024,40,Q2,2024,626439,12068,191595,221,0.21,Yes,EMI,3033,1
718344033,Gold,500,0,927,3/30/2024,37,Q3,2024,223922,34900,36891,53,0.94,No,ATM,2535,1
718345233,Black,5000,1,1315,3/16/2024,23,Q2,2024,325501,30570,176418,265,0.19,Yes,Online,4403,1
718346658,Blue,10000,1,2280,10/27/2024,7,Q3,2024,143353,70202,196098,213,0.64,Yes,POS,887,0
718349058,Black,10000,1,4052,7/12/2024,43,Q2,2024,300369,79665,62958,89,0.94,No,Online,4063,0
718350033,Platinum,2000,0,4305,10/23/2024,5,Q1,2024,172555,38682,78281,273,0.77,Yes,EMI,1818,1
718352358,Platinum,1000,1,4450,6/15/2024,4,Q1,2024,543637,1538,72811,295,0.69,Yes,POS,3214,0
718353633,Silver,2000,0,4020,1/7/2024,19,Q3,2024,196973,83030,59093,393,0.87,Yes,Online,1779,0
718354683,Platinum,10000,0,3958,1/22/2024,49,Q2,2024,577322,7526,17509,181,0.8,No,POS,252,1
718357458,Silver,1000,0,854,2/16/2024,31,Q4,2024,93132,87033,126607,413,0.85,No,EMI,1298,0
718358808,Platinum,2000,1,2435,5/30/2024,44,Q1,2024,311866,53876,124680,79,0.71,Yes,POS,2066,1
718360083,Gold,2000,0,1113,11/8/2024,26,Q4,2024,348837,40538,67858,133,0.16,Yes,Online,3219,0
718361583,Black,1000,0,4318,2/12/2024,51,Q2,2024,520786,32166,6724,67,0.2,Yes,POS,2497,0
718362783,Platinum,1000,1,2656,10/21/2024,40,Q2,2024,532348,16973,186740,112,0.83,No,Online,4487,1
718364283,Blue,500,1,4492,12/4/2024,22,Q1,2024,826252,40433,36916,64,0.45,No,EMI,2847,0
718366983,Blue,2000,0,2176,9/3/2024,8,Q1,2024,296985,23672,100256,408,0.61,Yes,International,4844,0
718368333,Blue,5000,1,2458,11/27/2024,19,Q3,2024,251950,76652,150358,138,0.68,Yes,POS,1132,1
718370733,Black,1000,1,3574,10/24/2024,5,Q3,2024,900029,42978,69889,136,0.21,Yes,EMI,1405,0
718372458,Black,500,1,3584,10/1/2024,20,Q1,2024,948489,11044,51069,112,0.93,Yes,EMI,3924,1
718373658,Gold,2000,1,2328,5/18/2024,13,Q2,2024,440341,95840,145947,462,0.53,Yes,EMI,1185,1
718376583,Gold,500,1,712,5/6/2024,11,Q4,2024,967174,33573,150425,469,0.34,No,International,3089,1
718379358,Silver,500,0,2790,6/8/2024,30,Q4,2024,154019,35511,168800,488,0.23,No,International,3468,1
718383183,Black,10000,1,3320,12/6/2024,45,Q3,2024,904408,68179,158814,495,0.16,Yes,EMI,1211,0
718384233,Black,5000,1,2401,8/15/2024,25,Q4,2024,345976,84440,96287,25,0.51,Yes,POS,2596,1
718388733,Blue,10000,0,3526,11/15/2024,38,Q1,2024,952412,61040,49616,8,0.25,Yes,POS,1358,0
718394658,Platinum,2000,1,3579,10/13/2024,2,Q3,2024,396246,1314,71198,305,0.47,No,Online,1034,1
718396533,Black,10000,1,626,1/19/2024,28,Q3,2024,698665,36787,83775,168,0.24,Yes,Online,1509,0
718397658,Silver,10000,1,2202,2/1/2024,48,Q1,2024,763282,8510,27641,139,0.83,Yes,Online,672,1
718399233,Platinum,5000,1,4962,10/12/2024,47,Q4,2024,145176,54558,37579,426,0.77,Yes,Online,22,0
718403358,Silver,5000,0,3335,9/3/2024,23,Q4,2024,760690,28333,169320,191,0.34,No,POS,2920,0
718404783,Platinum,5000,0,2109,5/30/2024,19,Q1,2024,752206,27592,22007,145,0.87,Yes,International,4945,0
718410258,Blue,10000,0,1773,7/9/2024,26,Q4,2024,180805,54151,160208,473,0.51,Yes,Online,1857,0
718414008,Silver,2000,0,972,3/2/2024,31,Q2,2024,888919,76279,175172,90,0.32,No,EMI,1312,1
718415133,Gold,500,0,3239,9/20/2024,11,Q1,2024,520446,7232,61637,345,0.97,No,ATM,425,1
718416858,Black,10000,0,641,6/28/2024,26,Q4,2024,616423,11252,115584,162,0.72,Yes,ATM,3560,0
718418958,Blue,500,0,2918,5/14/2024,23,Q2,2024,950802,21806,78796,209,0.26,Yes,EMI,187,0
718420308,Black,500,0,2460,5/25/2024,8,Q2,2024,189831,70813,193659,455,0.95,No,Online,87,0
718421808,Blue,500,1,2509,1/13/2024,41,Q1,2024,606781,97470,3498,432,0.43,No,EMI,415,0
718423533,Gold,5000,0,2668,7/23/2024,1,Q2,2024,283189,37987,112603,278,0.89,Yes,ATM,2547,0
718425333,Platinum,1000,0,4886,7/29/2024,37,Q1,2024,804081,37226,129783,112,0.49,No,POS,3243,0
718426533,Platinum,10000,0,3552,6/24/2024,41,Q4,2024,908982,18658,194846,69,0.91,Yes,International,1744,0
718428033,Blue,10000,1,2568,8/1/2024,26,Q3,2024,594596,53634,114865,96,0.97,No,International,2799,1
718431258,Black,1000,0,2696,1/7/2024,21,Q2,2024,45132,29747,113628,309,0.84,No,POS,4808,1
718433508,Silver,5000,0,544,9/9/2024,33,Q2,2024,571458,43954,110998,277,0.1,Yes,POS,3180,1
718435158,Silver,500,1,4587,12/1/2024,15,Q4,2024,147612,25213,152950,342,0.52,Yes,POS,624,0
718436133,Platinum,500,1,4715,4/7/2024,28,Q2,2024,830344,74169,149899,176,0.66,Yes,ATM,2157,0
718437033,Silver,2000,1,4882,2/17/2024,51,Q2,2024,349855,7090,150467,243,0.11,No,POS,1998,1
718441308,Silver,5000,1,822,10/8/2024,4,Q1,2024,584934,63024,143695,367,0.82,Yes,EMI,2585,1
718444233,Silver,1000,0,1717,5/27/2024,19,Q3,2024,566010,27717,130660,277,0.55,No,Online,3324,0
718445883,Blue,1000,1,2026,8/27/2024,30,Q4,2024,293820,77158,31335,225,0.29,Yes,POS,1367,0
718451133,Platinum,2000,0,1496,1/24/2024,6,Q1,2024,353511,58487,28159,203,0.68,No,Online,4235,1
718452633,Platinum,500,0,4049,9/15/2024,33,Q1,2024,503700,81116,146843,11,0.58,Yes,EMI,4276,0
718455633,Silver,1000,0,2777,5/21/2024,33,Q2,2024,338261,54166,163735,225,0.28,Yes,International,4590,1
718457058,Silver,5000,1,1211,7/17/2024,35,Q3,2024,389591,86746,74220,301,0.87,Yes,EMI,1180,0
718458858,Silver,10000,0,3911,12/8/2024,9,Q4,2024,720090,37771,1966,171,0.69,No,EMI,4859,1
718460958,Black,1000,0,2622,4/23/2024,15,Q2,2024,152950,46507,42505,367,0.71,No,International,2222,1
718464258,Platinum,10000,1,4247,4/14/2024,18,Q3,2024,97272,62969,133746,10,0.98,Yes,ATM,4088,0
718465458,Black,2000,1,4966,6/7/2024,22,Q4,2024,916369,99004,162819,275,0.76,Yes,Online,1263,0
718466883,Blue,500,0,4297,10/9/2024,34,Q4,2024,652846,23451,51797,136,0.99,No,Online,2194,0
718468158,Silver,10000,1,3212,2/8/2024,35,Q4,2024,787457,52824,131382,420,0.64,No,ATM,2229,1
718469658,Platinum,500,0,969,4/2/2024,32,Q1,2024,554342,51386,6083,391,0.17,No,Online,2906,0
718471758,Platinum,1000,1,4050,6/17/2024,9,Q1,2024,99086,93658,45273,233,0.31,No,International,1663,0
718473558,Gold,500,1,1453,6/8/2024,32,Q3,2024,295889,57409,153052,96,0.12,Yes,Online,2491,0
718474683,Gold,2000,1,2635,8/4/2024,44,Q1,2024,474298,8243,50510,355,0.79,Yes,Online,3677,0
718476033,Black,2000,1,2600,2/4/2024,25,Q2,2024,964901,51460,70110,410,0.99,No,POS,2809,0
718477983,Black,500,1,1515,6/17/2024,25,Q4,2024,963750,10356,20309,208,0.18,No,EMI,3231,1
718478883,Black,2000,0,2778,3/1/2024,32,Q2,2024,580199,27095,64565,298,0.88,No,EMI,108,1
718481283,Black,10000,0,2071,10/23/2024,27,Q4,2024,675469,83307,29841,442,0.11,No,EMI,1973,0
718484283,Silver,10000,1,2956,10/3/2024,9,Q4,2024,973934,10380,63841,405,0.61,Yes,Online,4915,0
718486608,Blue,500,0,1513,3/11/2024,27,Q1,2024,62729,7980,188450,432,0.15,Yes,EMI,1574,1
718487958,Black,1000,0,4844,11/28/2024,27,Q4,2024,550819,94555,133846,135,0.31,No,International,1563,0
718488783,Platinum,2000,0,4088,12/5/2024,44,Q3,2024,495971,29354,94585,31,0.42,Yes,POS,4551,1
718489608,Gold,2000,1,4167,12/14/2024,32,Q1,2024,989904,3067,118752,4,0.32,No,International,84,1
718490658,Black,2000,0,903,4/16/2024,40,Q1,2024,267935,95661,194045,307,0.55,Yes,International,4231,1
718491708,Silver,1000,0,594,12/30/2024,26,Q4,2024,672293,11202,1372,32,0.86,Yes,EMI,2488,1
718492908,Platinum,10000,1,4490,10/31/2024,43,Q4,2024,10653,88511,62215,301,0.76,No,ATM,2641,0
718496283,Black,2000,0,1211,3/6/2024,38,Q2,2024,456124,59170,11182,385,0.26,Yes,EMI,806,0
718497033,Silver,5000,1,3830,7/31/2024,35,Q3,2024,865067,5327,11662,133,0.65,Yes,International,1135,1
718500633,Gold,500,1,2546,8/27/2024,51,Q1,2024,331326,92626,174513,422,0.7,No,International,3263,1
718501983,Gold,2000,0,4198,2/20/2024,26,Q1,2024,946046,51674,174342,155,0.83,No,EMI,2762,1
718503108,Gold,2000,1,2932,6/10/2024,3,Q2,2024,823324,8352,194802,94,0.42,No,POS,4651,0
718504233,Gold,500,1,2649,1/23/2024,23,Q3,2024,689668,83200,124940,78,0.11,Yes,International,4197,1
718504983,Black,500,1,4420,10/15/2024,37,Q2,2024,643301,73599,140033,187,0.31,No,Online,1295,1
718505958,Platinum,5000,0,3702,4/23/2024,41,Q3,2024,943902,95734,27112,256,0.76,Yes,POS,4668,0
718508883,Blue,10000,0,3590,12/4/2024,40,Q4,2024,843744,8765,67369,309,0.21,No,International,2302,1
718509858,Platinum,2000,0,815,10/25/2024,21,Q4,2024,678217,98909,134605,256,0.42,No,Online,837,0
718510983,Platinum,1000,0,2473,1/8/2024,4,Q3,2024,193095,71448,81993,416,0.37,Yes,International,925,0
718513233,Gold,5000,1,4165,12/25/2024,51,Q4,2024,325116,13268,180821,401,1,Yes,ATM,301,1
718514283,Blue,2000,0,2953,9/30/2024,44,Q3,2024,555755,93235,23862,436,0.18,Yes,International,653,1
718515483,Black,5000,0,1394,2/23/2024,16,Q3,2024,219176,26944,19134,213,0.82,Yes,ATM,3579,0
718516533,Blue,10000,0,1262,11/4/2024,24,Q1,2024,287469,21623,158970,445,0.49,Yes,POS,2062,0
718518858,Platinum,10000,1,3190,10/22/2024,24,Q4,2024,350278,1499,72016,293,0.98,No,POS,4235,1
718521258,Silver,500,0,3148,10/15/2024,20,Q4,2024,187723,71367,39886,389,0.95,No,ATM,3474,1
718522308,Blue,1000,1,2513,6/9/2024,34,Q1,2024,856916,82235,124615,250,0.84,No,Online,1815,0
718524783,Black,1000,1,3803,4/1/2024,48,Q1,2024,352230,94115,131662,389,0.87,Yes,POS,68,1
718528008,Black,5000,0,588,4/29/2024,10,Q4,2024,604329,12472,70481,24,0.31,No,EMI,4230,1
718528833,Black,2000,0,4700,4/10/2024,3,Q3,2024,34880,27195,174341,183,0.25,Yes,International,3162,1
718530258,Silver,5000,0,3622,2/26/2024,21,Q1,2024,714577,67894,166134,170,0.4,No,Online,1949,0
718531983,Blue,10000,1,4690,8/15/2024,50,Q1,2024,825898,90499,121197,295,0.27,No,ATM,1580,0
718535733,Blue,500,0,1167,3/13/2024,1,Q2,2024,349645,44441,64928,85,0.82,Yes,EMI,2785,1
718538958,Silver,5000,1,3303,10/21/2024,12,Q1,2024,922357,29646,137342,174,0.7,Yes,ATM,2276,0
718540308,Silver,10000,1,3584,10/20/2024,36,Q3,2024,624758,12890,136339,56,0.96,Yes,International,3456,1
718542858,Gold,2000,0,1469,6/28/2024,48,Q4,2024,501987,84086,135271,225,0.34,No,International,4631,1
718545033,Black,10000,1,3992,4/7/2024,26,Q4,2024,374302,951,191436,195,0.7,No,ATM,2909,0
718547358,Blue,500,1,4219,6/11/2024,44,Q1,2024,301239,75479,135159,98,0.26,No,Online,4243,1
718548558,Gold,10000,1,2929,12/20/2024,49,Q3,2024,921885,52647,115494,452,0.56,Yes,POS,1033,0
718555308,Silver,5000,1,4659,12/30/2024,31,Q4,2024,939792,37486,25620,36,0.58,Yes,Online,3701,0
718558758,Silver,5000,0,1396,6/28/2024,11,Q3,2024,300973,79929,106336,286,0.92,No,EMI,4649,0
718561458,Platinum,500,1,2757,9/19/2024,23,Q4,2024,832965,52109,46263,422,0.93,Yes,POS,377,0
718563483,Gold,5000,1,573,7/12/2024,5,Q1,2024,77565,23320,190837,12,0.92,Yes,ATM,3752,1
718565733,Blue,500,0,1812,12/27/2024,1,Q2,2024,283695,61050,86620,6,0.75,Yes,POS,4387,1
718566858,Gold,10000,1,2538,3/7/2024,35,Q2,2024,940477,58371,57813,219,0.53,Yes,Online,4407,1
718567758,Platinum,1000,0,1250,10/13/2024,17,Q4,2024,114812,2387,54926,260,0.63,Yes,Online,1890,0
718569258,Silver,5000,1,2128,2/28/2024,41,Q2,2024,414783,67706,169907,2,0.18,Yes,ATM,3612,0
718570158,Platinum,10000,1,1311,1/13/2024,27,Q2,2024,788347,643,80304,75,0.84,Yes,ATM,2321,0
718572408,Silver,10000,0,3926,7/15/2024,26,Q1,2024,543278,50572,93038,9,0.87,No,POS,2556,0
718574808,Platinum,500,0,2419,8/25/2024,2,Q4,2024,773134,87526,185307,202,0.99,No,International,749,1
718576908,Platinum,5000,1,1910,2/9/2024,21,Q3,2024,948624,49298,58040,205,0.67,No,POS,2807,0
718577958,Gold,2000,1,4859,7/27/2024,42,Q1,2024,884568,78621,119306,293,0.38,No,International,1135,1
718578708,Black,2000,1,1948,11/2/2024,32,Q2,2024,381696,80402,110653,95,0.72,No,POS,602,1
718579833,Black,500,1,928,10/25/2024,7,Q1,2024,359562,31140,195635,448,0.24,No,International,2868,0
718582158,Gold,2000,1,3437,7/16/2024,5,Q3,2024,571973,64623,192985,179,0.53,Yes,POS,1987,1
718583133,Gold,2000,1,4917,10/26/2024,2,Q4,2024,701045,17070,138248,378,0.48,Yes,POS,3413,0
718586133,Gold,5000,1,726,10/19/2024,30,Q2,2024,12336,32352,52265,344,0.7,No,ATM,849,1
718587858,Gold,10000,0,4347,1/17/2024,6,Q4,2024,935048,16333,101388,156,0.45,Yes,Online,1016,0
718589133,Platinum,5000,0,4355,10/30/2024,33,Q4,2024,790330,31465,98768,123,0.52,Yes,POS,292,1
718590183,Blue,5000,1,4939,10/5/2024,41,Q1,2024,101658,10511,10012,214,0.16,No,POS,921,1
718594608,Platinum,1000,1,3189,7/22/2024,11,Q2,2024,660203,3832,62898,46,0.13,Yes,EMI,844,0
718595583,Platinum,5000,0,2903,3/14/2024,1,Q4,2024,223794,3554,85919,140,0.86,Yes,ATM,1299,0
718596858,Silver,5000,1,3867,4/7/2024,50,Q3,2024,812428,97136,17457,66,0.55,Yes,POS,4552,1
718599108,Black,1000,1,2188,11/28/2024,44,Q4,2024,214060,62933,104348,283,0.7,Yes,International,4598,1
718602708,Blue,1000,1,1414,10/23/2024,21,Q3,2024,147015,35032,133222,81,0.56,Yes,Online,3298,0
718607883,Gold,500,1,3227,10/24/2024,36,Q1,2024,880369,75230,8440,433,0.35,No,ATM,985,0
718611333,Blue,2000,0,3766,3/16/2024,34,Q2,2024,902305,9779,25565,104,0.91,Yes,EMI,923,0
718612758,Silver,10000,1,2453,4/23/2024,39,Q2,2024,449762,88880,127817,332,0.75,Yes,EMI,4787,1
718614183,Gold,5000,0,3812,12/2/2024,33,Q1,2024,309690,89813,12860,43,0.75,No,ATM,4246,1
718618458,Platinum,1000,1,1325,7/24/2024,1,Q2,2024,493353,34858,84432,297,0.93,No,ATM,4396,0
718619883,Platinum,2000,0,2631,7/2/2024,27,Q2,2024,423905,58262,122722,189,0.2,Yes,POS,2664,1
718621608,Blue,5000,1,3024,1/15/2024,33,Q3,2024,809326,4537,78030,271,0.85,No,EMI,3539,0
718622658,Blue,2000,1,3330,3/15/2024,26,Q3,2024,846784,5627,141148,359,0.14,No,ATM,957,1
718623783,Gold,500,1,654,4/20/2024,52,Q4,2024,862630,95553,171638,435,0.68,No,ATM,3041,1
718626033,Platinum,5000,0,3520,10/2/2024,26,Q3,2024,503911,46870,5003,156,0.57,No,POS,2039,1
718627458,Silver,500,0,1120,10/20/2024,27,Q1,2024,761116,40137,103377,470,0.54,Yes,ATM,3855,0
718629858,Black,1000,1,1333,2/13/2024,33,Q2,2024,486587,12114,190394,281,0.18,Yes,ATM,1932,1
718632933,Gold,2000,0,4811,12/3/2024,42,Q4,2024,218987,61504,123333,2,1,Yes,EMI,2569,1
718634058,Black,10000,0,2302,8/26/2024,27,Q3,2024,722613,85585,51007,111,0.99,Yes,POS,4983,0
718637208,Silver,10000,0,1730,1/17/2024,2,Q4,2024,379115,40661,163492,465,0.83,Yes,EMI,3564,0
718640508,Gold,10000,1,1581,10/16/2024,6,Q4,2024,141498,55209,74536,482,0.87,No,EMI,3972,1
718641483,Silver,500,0,4563,6/2/2024,9,Q4,2024,372563,28744,170228,352,0.87,Yes,International,301,1
718642458,Silver,2000,1,1964,6/6/2024,27,Q3,2024,905684,45092,34198,92,0.66,No,POS,1928,1
718645308,Black,500,0,4969,12/24/2024,35,Q1,2024,730692,74229,86456,178,0.69,No,POS,3794,1
718650258,Blue,2000,1,1317,1/16/2024,4,Q2,2024,365398,34720,171890,393,0.85,No,International,1722,0
718651083,Platinum,1000,0,4491,1/10/2024,31,Q1,2024,780393,70502,165699,442,0.87,Yes,ATM,378,0
718653333,Silver,5000,0,1751,6/5/2024,23,Q2,2024,984171,42605,65654,300,0.26,Yes,International,1629,1
718654533,Platinum,1000,0,1226,10/17/2024,36,Q4,2024,427076,85463,136491,63,0.7,No,EMI,3373,0
718655808,Black,10000,1,4598,11/23/2024,3,Q2,2024,846305,28227,122926,4,0.49,No,ATM,3112,1
718657083,Platinum,2000,0,2916,6/3/2024,17,Q3,2024,801349,79177,50733,210,0.76,No,ATM,3529,1
718661958,Gold,500,0,948,9/3/2024,23,Q2,2024,932798,19922,134772,18,0.94,Yes,EMI,645,0
718663983,Platinum,5000,1,3202,5/8/2024,41,Q1,2024,284722,35319,166979,323,0.64,No,Online,3012,1
718665033,Blue,10000,1,4525,9/19/2024,15,Q4,2024,666046,73279,184076,188,0.7,No,International,2880,1
718665933,Black,10000,1,2583,11/5/2024,19,Q3,2024,605499,42185,52797,67,0.89,Yes,ATM,4064,1
718670808,Black,10000,1,1859,1/23/2024,14,Q1,2024,422354,96332,33707,378,0.94,Yes,POS,235,0
718672233,Gold,10000,0,3176,5/5/2024,44,Q4,2024,991839,95675,3158,483,0.46,Yes,International,4689,1
718673358,Gold,5000,1,1174,4/17/2024,50,Q4,2024,630680,27507,120696,149,0.17,No,ATM,3649,1
718675158,Blue,500,0,554,11/15/2024,8,Q2,2024,128289,82473,109888,264,0.73,No,POS,2848,0
718676283,Platinum,5000,0,2880,12/4/2024,4,Q3,2024,169242,35975,93215,180,0.45,No,ATM,4192,0
718677858,Blue,500,0,1996,6/7/2024,22,Q1,2024,308388,99275,20991,156,0.27,Yes,International,1879,0
718682883,Gold,10000,0,4737,3/19/2024,16,Q2,2024,941503,22715,165210,420,0.48,Yes,ATM,4287,1
718685358,Black,10000,0,2996,7/27/2024,26,Q2,2024,891436,58632,18054,285,0.4,Yes,POS,4079,0
718686558,Platinum,1000,0,1934,7/12/2024,20,Q3,2024,513070,66093,196333,360,0.95,Yes,Online,1452,1
718689258,Platinum,500,0,4207,7/14/2024,8,Q1,2024,38997,71705,39920,214,0.76,Yes,POS,4202,1
718692258,Black,10000,0,3389,8/3/2024,41,Q1,2024,200411,20576,137788,331,0.44,No,EMI,3576,0
718693683,Gold,500,0,1711,1/14/2024,14,Q3,2024,466127,93684,128257,305,0.71,Yes,Online,137,1
718694658,Black,500,1,891,6/22/2024,9,Q3,2024,479765,85506,23515,379,0.2,No,ATM,2626,1
718696458,Blue,5000,0,4645,7/15/2024,2,Q3,2024,677016,61040,79303,235,0.58,Yes,POS,1891,0
718697583,Gold,500,1,4407,10/28/2024,52,Q4,2024,900366,7723,49976,108,0.46,No,POS,4268,0
718698558,Gold,2000,1,3500,4/24/2024,45,Q2,2024,185826,51132,146193,342,0.38,No,POS,651,0
718699683,Blue,1000,1,4913,1/6/2024,28,Q2,2024,318363,3058,183981,388,0.72,Yes,POS,3541,0
718702908,Silver,5000,1,3487,3/21/2024,19,Q2,2024,729120,19925,21150,318,0.72,Yes,International,3337,0
718707933,Blue,5000,1,2285,3/29/2024,25,Q2,2024,490617,51614,54543,110,0.77,No,EMI,3841,0
718708908,Gold,1000,0,1595,4/15/2024,25,Q2,2024,355992,13598,21586,450,0.91,No,POS,2391,0
718711158,Gold,500,0,4502,11/13/2024,18,Q4,2024,437562,56574,171274,256,0.63,Yes,ATM,1083,1
718712583,Silver,2000,1,4987,6/13/2024,47,Q3,2024,893559,49208,102877,215,0.3,No,International,4771,0
718715583,Platinum,1000,0,3261,10/27/2024,45,Q1,2024,380361,20345,70338,496,0.62,No,POS,3517,0
718726833,Platinum,1000,0,3301,4/15/2024,11,Q1,2024,821976,22108,89405,103,0.2,Yes,POS,1922,1
718728108,Silver,5000,1,2509,10/28/2024,48,Q3,2024,318207,99981,161209,221,0.77,Yes,International,2570,1
718730283,Silver,500,0,4348,12/16/2024,12,Q2,2024,250264,12349,139840,438,0.11,No,ATM,84,0
718731183,Platinum,2000,0,4711,7/2/2024,10,Q1,2024,129124,74584,126752,374,0.31,Yes,Online,4105,1
718732833,Platinum,10000,1,1133,12/27/2024,18,Q2,2024,895580,88532,123411,299,0.39,Yes,POS,4762,1
718734408,Silver,2000,1,4315,11/22/2024,30,Q3,2024,854528,90608,124049,205,0.5,Yes,International,4615,0
718735908,Platinum,1000,1,1444,12/23/2024,12,Q3,2024,621990,21823,14474,147,0.49,Yes,POS,1223,1
718736883,Silver,5000,1,991,9/8/2024,40,Q4,2024,639087,46353,48395,450,0.63,No,Online,346,0
718737708,Blue,1000,1,2462,5/3/2024,23,Q1,2024,919729,89316,174845,388,0.11,No,POS,3462,1
718739508,Silver,1000,1,2846,8/20/2024,8,Q2,2024,300174,50919,178676,58,0.74,No,POS,3335,0
718742808,Gold,10000,0,825,2/10/2024,24,Q4,2024,494793,10564,117736,179,0.43,Yes,POS,4337,1
718744008,Platinum,1000,1,1511,8/27/2024,8,Q3,2024,200087,71265,125979,166,0.65,No,International,3684,0
718746933,Silver,5000,1,1835,2/17/2024,10,Q4,2024,882479,75666,18234,237,0.44,Yes,POS,3657,0
718748133,Gold,2000,1,2270,2/8/2024,50,Q2,2024,475943,23631,143412,195,0.77,Yes,EMI,1085,1
718751133,Black,1000,0,4233,9/24/2024,31,Q2,2024,970837,30089,160803,424,0.57,No,POS,77,0
718755483,Gold,2000,1,852,4/8/2024,51,Q2,2024,294882,33163,159743,14,0.68,Yes,POS,4652,1
718756533,Gold,2000,0,3335,6/8/2024,24,Q1,2024,604608,39665,190173,217,0.68,Yes,POS,4360,1
718757808,Black,1000,1,1088,11/1/2024,25,Q3,2024,633610,96917,111812,304,0.66,Yes,ATM,1965,0
718758783,Blue,5000,0,1630,8/11/2024,37,Q3,2024,200474,57560,32727,280,0.47,Yes,ATM,4862,0
718759833,Gold,2000,1,1745,6/5/2024,10,Q3,2024,204563,71768,41487,232,0.46,No,ATM,1329,1
718762308,Gold,2000,1,2375,5/28/2024,20,Q3,2024,557877,13348,66590,430,0.41,Yes,International,2018,0
718764708,Blue,2000,1,956,11/10/2024,22,Q4,2024,789497,78689,77578,374,0.47,No,Online,2044,0
718766058,Blue,1000,0,1252,7/23/2024,25,Q3,2024,228032,39131,74146,430,0.36,No,Online,4828,0
718767183,Silver,5000,1,4716,11/14/2024,32,Q3,2024,838484,1549,173446,156,0.61,Yes,International,1602,1
718768158,Silver,2000,0,1858,6/26/2024,34,Q2,2024,396181,34138,101774,495,0.74,Yes,ATM,717,1
718772133,Platinum,500,1,2422,1/2/2024,16,Q4,2024,350416,91068,26228,36,0.78,Yes,EMI,4768,0
718773333,Gold,10000,0,4720,9/9/2024,37,Q1,2024,553851,81182,125375,481,0.67,Yes,International,1058,0
718774533,Blue,1000,1,3640,8/18/2024,22,Q3,2024,914939,90675,86419,200,0.37,Yes,POS,2283,1
718775808,Platinum,10000,0,3818,9/9/2024,38,Q4,2024,648368,28499,162996,137,0.12,No,ATM,411,0
718777008,Blue,10000,0,1976,9/14/2024,47,Q1,2024,908338,73429,164544,196,0.88,No,International,86,0
718784358,Black,10000,1,2009,10/11/2024,51,Q3,2024,770205,51334,74265,145,0.94,No,ATM,1275,1
